FINALVOTE_STATE_WEIGHT,state,male,age1,age2,age3,age4,age5,age6,hsless,somecoll,coll,postcoll,white,black,hisp,other,lib,noideo,demparty
0.1679917416,MN,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
1.1037124615,MN,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
3.1170166411,MN,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.3971983711,MN,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0.3350481847,MN,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
0.3680800813,MN,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0.2665526936,MN,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0.5965111225,MN,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
1.1543557741,MN,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
4.8662960824,MN,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0.1688737098,MN,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
0.7804649083,MN,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1.1356918011,MN,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2.7792373025,MN,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0.3893677665,MN,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
2.7379393309,MN,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0.1252612343,MN,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0.5505464069,MN,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2.7698142298,MN,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0.2062443988,MN,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0.4721643382,MN,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
0.538024682,MN,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
0.450905023,MN,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
0.4393581608,MN,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
3.1101502442,MN,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0.7745060835,MN,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
0.2146343452,MN,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1
0.6083312697,MN,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0.6943181062,MN,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
2.7006679291,MN,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.362740905,MN,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
0.5688902207,MN,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
0.1986812544,MN,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
0.917279992,MN,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
1.3416972592,MN,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
0.8079855553,MN,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0.3859911451,MN,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
3.0833666151,MN,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
0.0474318223,MN,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
0.0674781221,MN,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
1.8857453674,MN,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0.1014060602,MN,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
2.2176538753,MN,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
0.0864110961,MN,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1.0362063975,MN,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0.2007610056,MN,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0.591095998,MN,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
0.3714874796,MN,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1
3.2389439446,MN,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
0.1575470604,MN,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0.2394322264,MN,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3.7347225179,MN,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2.2769033912,MN,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.0332647634,MN,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
0.1763203967,MN,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
2.5052906667,MN,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1.1555862666,MN,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
0.2357488136,MN,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
0.7546894181,MN,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.3295558471,MN,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1.1003877071,MN,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
3.7939506602,MN,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.2296757963,MN,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
3.5327215106,MN,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0.1233864338,MN,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
0.7217464847,MN,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0.2504170423,MN,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
0.4908085761,MN,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0.3141137215,MN,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
0.349090564,MN,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
2.6433774655,MN,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0.7813037802,MN,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
0.6005378883,MN,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.3505670007,MN,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.9005128771,MN,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
2.1445013427,MN,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0.1433153057,MN,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
0.2802638105,MN,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1
0.3859911451,MN,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0.519335186,MN,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0.4762935905,MN,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.8149692257,MN,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0.4977941032,MN,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
0.2559034331,MN,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0.4147441217,MN,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1.4353221969,MN,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
1.7633626449,MN,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
0.1325036371,MN,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
0.440856141,MN,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0.6223295687,MN,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
0.591095998,MN,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
0.8812846948,MN,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
2.5574346518,MN,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0.0815749882,MN,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
0.5925697192,MN,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
3.1234698827,MN,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0.7105859494,MN,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
0,MN,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0,MN,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0,MN,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
0,MN,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,MN,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
0,MN,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,MN,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
0,MN,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0,MN,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
0,MN,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0,MN,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,MN,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
0,MN,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0,MN,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,MN,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,MN,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
0,MN,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0,MN,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
0,MN,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0,MN,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
0,MN,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0,MN,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
0,MN,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,MN,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,MN,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0,MN,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,MN,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
0,MN,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0,MN,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0,MN,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0,MN,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
0,MN,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0,MN,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0,MN,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,MN,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0,MN,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,MN,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0,MN,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,MN,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,MN,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
0,MN,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,MN,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0,MN,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
0,MN,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0,MN,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
0,MN,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0,MN,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
0,MN,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0,MN,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0,MN,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,MN,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0,MN,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
0,MN,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
0,MN,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,MN,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,MN,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,MN,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0,MN,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,MN,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0,MN,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0,MN,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,MN,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0,MN,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0,MN,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,MN,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,MN,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0,MN,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0,MN,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0,MN,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0,MN,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,MN,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,MN,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,MN,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,MN,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0,MN,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,MN,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
0,MN,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,MN,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,MN,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0,MN,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0,MN,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0,MN,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0,MN,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0,MN,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,MN,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1
0,MN,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,MN,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
0,MN,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1
0,MN,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,MN,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1.5604938876,MN,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.6808822751,MN,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
1.3642940811,MN,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0.8507911874,MN,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
2.0755071892,MN,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1.4939495482,MN,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1.9611023718,MN,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.3799045943,MN,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1.2278625103,MN,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
1.3793770871,MN,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1.0333058068,MN,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
2.0211514168,MN,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
3.3615876415,MN,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1.4059152711,MN,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
0.6619060856,MN,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0.584137341,MN,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
0.6808822751,MN,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0.584137341,MN,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
0.6122649717,MN,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
0.8126247846,MN,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
0.89662249,MN,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1.4206381849,MN,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
0.7168372137,MN,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.6164610486,MN,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
0.5664355373,MN,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
1.4272249968,MN,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
0.3660148801,MN,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1.335505305,MN,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0.8855298117,MN,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1.3219295457,MN,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1.2071901608,MN,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
0.1913776235,MN,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
1.5908822338,MN,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0.5318727288,MN,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
1.1394173348,MN,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
0.6958152566,MN,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
3.4746289715,MN,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0.3015470987,MN,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.5826746811,MN,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
0.8105899999,MN,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
0.7660563961,MN,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.5451849328,MN,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.6619060856,MN,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0.5984470218,MN,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
1.4680835073,MN,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
0.6791773691,MN,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
0.619668539,MN,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
0.718559441,MN,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.3550668549,MN,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
0.584137341,MN,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
1.9622069643,MN,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.1787572975,MN,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1.9819703119,MN,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1.8941087298,MN,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0.5969485309,MN,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
2.0568275908,MN,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0.9223277655,MN,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
3.5511318015,MN,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2.386269581,MN,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2.1477069635,MN,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.9466357295,MN,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1.0009401045,MN,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0.7988838104,MN,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
0.6599351011,MN,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
1.1735457701,MN,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
0.9828238209,MN,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
1.7820320206,MN,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0.6164610486,MN,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
0.5825585474,MN,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0.787998856,MN,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0.4704403602,MN,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
0.8845992603,MN,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
0.3312382916,MN,,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.9345374718,MN,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
1.1792916262,MN,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
0.8532770288,MN,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0.584137341,MN,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
0.5826746811,MN,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
0.8620541397,MN,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0.6791773691,MN,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
1.2455797444,MN,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1.640984222,MN,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0.6975619279,MN,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0.8893144681,MN,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
0.6592308339,MN,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0.7399220481,MN,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0.4019007052,MN,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0.7127867233,MN,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.7899769312,MN,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0.5826746811,MN,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
0.9180711139,MN,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
0.7166482426,MN,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
0.9710821669,MN,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1.037536891,MN,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.584137341,MN,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
0.7380693086,MN,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0.759423288,MN,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1.3762933237,MN,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0.6602486954,MN,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0.896820258,MN,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1.0354049825,MN,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1.9274303705,MN,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
0.6808822751,MN,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0.8901157555,MN,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1.0581343295,MN,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
0.8575920278,MN,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0.7692336742,MN,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
1.6309854199,MN,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0.8359462837,MN,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
0.8105899999,MN,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
3.323396713,MN,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0.6115544306,MN,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1.32372897,MN,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0.8359462837,MN,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0.925321495,MN,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.6662390162,MN,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
0.5743867737,MN,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.8074974743,MN,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1.8159638261,MN,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
0.6958152566,MN,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
1.5961490763,MN,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
3.1910317258,MN,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
0.6662390162,MN,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0.5664355373,MN,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
0.8087225644,MN,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0.8575920278,MN,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
