state,weight,likely,male,age1,age2,age3,age4,age5,age6,hsless,somecoll,coll,postcoll,white,black,hisp,other
MN,3565.5243,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
MN,4020.334,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
MN,3632.3671,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
MN,4004.0476,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
MN,4344.9188,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
MN,3642.2889,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
MN,5759.3147,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
MN,3737.6185,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,3597.8816,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
MN,4033.9409,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
MN,4344.9188,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
MN,4004.0476,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
MN,4267.6808,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
MN,3324.4646,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
MN,4843.0738,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
MN,4365.7371,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
MN,3882.7886,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
MN,4173.81,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
MN,3671.0824,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
MN,3754.1319,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,4609.1584,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,3606.6464,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
MN,4016.4885,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
MN,3817.4845,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
MN,4326.3408,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
MN,4171.2414,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
MN,6410.5507,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
MN,4698.6035,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
MN,6751.4062,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
MN,3089.248,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
MN,5049.6325,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
MN,3606.6464,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,4016.4885,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
MN,3613.676,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
MN,3708.2381,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
MN,5380.7638,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
MN,4556.9964,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
MN,4075.8883,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,4658.8811,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
MN,3680.0472,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
MN,5212.9978,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
MN,7872.9201,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
MN,3770.4051,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
MN,3523.7196,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
MN,3503.8591,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
MN,3362.8065,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
MN,4235.9115,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
MN,3680.0472,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
MN,4938.4169,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
MN,4155.0813,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
MN,4353.0189,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,3712.8049,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
MN,2996.5314,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
MN,4369.5937,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
MN,3485.2248,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
MN,3606.6464,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,4066.7015,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,3538.91,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
MN,3597.8816,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
MN,3734.7186,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
MN,3427.9342,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
MN,3763.9909,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
MN,4843.0738,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
MN,4365.7371,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
MN,4122.5191,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
MN,3485.2248,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
MN,4369.5937,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
MN,4366.4824,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,4607.3929,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,3503.8591,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
MN,3755.6256,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
MN,3031.0911,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
MN,4365.7371,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,6204.2562,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
MN,3916.4156,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
MN,4607.3929,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,4365.7371,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,4028.7035,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
MN,4214.6317,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,3913.8441,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
MN,4173.81,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,3671.0824,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
MN,3999.9982,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
MN,3708.2381,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
MN,3613.676,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
MN,4187.6147,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
MN,3509.555,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
MN,4016.4885,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
MN,3642.2889,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
MN,5963.1097,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
MN,3324.4646,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
MN,3445.4871,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
MN,3312.5514,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
MN,4303.3869,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,4107.7061,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
MN,4222.8738,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,3467.4694,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
MN,3454.0329,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
MN,3412.4666,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
MN,3538.91,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
MN,3597.8816,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
MN,3671.0824,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
MN,4316.901,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
MN,4634.3348,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
MN,3941.5237,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
MN,4992.0578,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
MN,4199.8353,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
MN,4004.0476,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
MN,4344.9188,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
MN,3429.2017,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
MN,3693.1321,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
MN,3584.263,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
MN,5698.5271,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
MN,8096.5682,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
MN,3616.8197,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
MN,4319.7727,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
MN,7316.0034,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
MN,7854.618,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
MN,6568.7996,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
MN,7348.7097,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
MN,3737.6185,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
MN,3538.91,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
MN,3770.4051,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,2904.8175,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
MN,3671.0824,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
MN,4173.81,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,3544.27,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
MN,5153.5605,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
MN,7783.155,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
MN,3188.3849,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
MN,3108.6378,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
MN,3513.1704,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
MN,3778.129,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
MN,3642.6831,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
MN,3938.3103,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
MN,3352.1207,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
MN,3042.1263,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,3255.0968,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,6719.4168,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
MN,3201.4263,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
MN,4035.1787,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,3476.0382,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,2616.8263,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
MN,3434.174,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
MN,6989.9952,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
MN,5126.1018,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
MN,4694.4487,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
MN,3852.8809,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
MN,3772.3932,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
MN,3689.144,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
MN,3172.0922,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
MN,3172.0922,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
MN,3987.0321,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
MN,5630.6828,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
MN,3769.0637,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,3977.692,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
MN,3540.9863,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
MN,3540.9863,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
MN,3029.8976,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
MN,3402.7759,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
MN,5534.4088,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
MN,3476.0382,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
MN,3292.6386,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,3077.2119,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
MN,3769.7071,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
MN,3134.6227,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
MN,3881.9136,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
MN,3204.0941,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,3201.4263,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
MN,3428.0115,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
MN,3127.5032,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,3769.7071,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
MN,3769.2598,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,3601.1501,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
MN,3860.7306,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
MN,3735.0517,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
MN,3325.1255,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
MN,3513.1704,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
MN,3226.7913,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
MN,3584.4952,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
MN,4236.1742,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
MN,4236.1742,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
MN,7006.8537,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
MN,3188.3849,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
MN,3094.3951,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
MN,3188.3849,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
MN,3094.3951,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
MN,3144.4905,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
MN,3029.8976,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
MN,3453.311,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
MN,3625.836,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
MN,3987.0321,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
MN,3769.2598,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
MN,3769.7071,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
MN,3603.3676,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,3016.3555,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
MN,3395.0184,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
MN,4181.1619,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
MN,3603.3676,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
MN,3172.0922,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
MN,4178.1951,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
MN,3008.8926,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
MN,6910.297,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
MN,3546.2983,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,3436.4053,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
MN,5630.6828,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
MN,5148.1204,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
MN,5630.6828,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
MN,4500.5277,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
MN,3751.0907,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
MN,2959.432,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
MN,3363.9783,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,3133.2126,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
MN,3758.0837,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
MN,3735.0517,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
MN,3325.1255,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
MN,4156.4841,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
MN,4156.4841,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
MN,3042.1263,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,3106.1524,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
MN,3456.807,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
MN,3333.7524,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
MN,2667.0347,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
MN,3249.5592,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
MN,3024.9802,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
MN,3188.3849,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
MN,3363.475,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
MN,4035.1787,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
MN,3852.8809,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
MN,5148.1204,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
MN,3201.4263,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
MN,3413.8034,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
MN,2479.2173,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
MN,4181.1619,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
MN,3769.0637,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
MN,3769.2598,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
MN,3363.9783,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,2959.432,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,3430.1206,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
MN,3432.7839,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
MN,3333.7524,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
MN,8444.6273,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
MN,5938.1389,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
MN,3559.4126,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,3249.5592,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
MN,3042.1263,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,3066.6468,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
MN,3249.5592,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
MN,3147.6712,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
MN,3333.7524,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
MN,3587.1986,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
MN,3601.1501,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
MN,4645.3648,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
MN,4972.1784,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
MN,3430.4741,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
MN,3513.1704,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
MN,2960.5263,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
MN,3090.4774,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
MN,2586.9899,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
MN,3977.692,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
MN,3769.2598,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
MN,2974.586,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
MN,4022.1432,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
MN,3615.2857,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
MN,3170.7751,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
MN,3813.1841,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
MN,3647.0813,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
MN,3729.3813,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
MN,3751.0907,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
MN,3352.3772,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
MN,3205.3689,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
MN,3287.0372,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
MN,3059.868,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
MN,3093.6908,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
MN,3456.807,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
MN,3249.5592,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
MN,3024.9802,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
MN,3255.0968,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
MN,3726.9021,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
MN,2903.2055,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
MN,3751.0907,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
MN,3933.8461,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
MN,3603.9304,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
MN,3158.5148,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
MN,4312.646,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
MN,3769.0637,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
MN,3934.1832,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
NC,3649.6205,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
NC,4424.2009,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
NC,3957.1071,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
NC,3633.416,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
NC,5667.4794,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
NC,3822.8275,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
NC,4341.1523,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
NC,4235.9553,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
NC,4554.5399,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
NC,4065.6111,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
NC,4025.3559,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
NC,3597.7875,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
NC,4331.2035,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
NC,4867.5504,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
NC,4141.0502,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
NC,3354.0887,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
NC,3820.0274,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
NC,4025.3559,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
NC,3720.6593,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
NC,4469.2742,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
NC,4813.8272,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
NC,3179.1714,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
NC,3336.8875,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
NC,3921.5179,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
NC,3921.5179,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
NC,3811.5618,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
NC,4097.0183,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
NC,5865.0517,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
NC,3549.1274,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
NC,4559.125,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
NC,5267.8492,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
NC,5319.0538,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
NC,4019.9535,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
NC,4069.9169,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
NC,3721.1901,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
NC,3344.0026,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
NC,4186.9142,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
NC,3754.0309,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
NC,3288.4265,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
NC,5011.6216,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
NC,5363.4969,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
NC,3571.4679,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
NC,3820.0274,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
NC,3322.6908,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
NC,3635.1506,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
NC,4078.759,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
NC,3411.0571,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
NC,4554.1674,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
NC,3847.8784,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
NC,5888.1756,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
NC,4584.4895,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
NC,3470.613,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
NC,3950.4264,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
NC,3651.6032,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
